"","gender","ethnicity","first_name","last_name","Avenger","Superhero","year_birth","income"
"110",1,4,"Donna","Long",FALSE,FALSE,2002,32718.56995978
"111",1,4,"Carla","Trujillo",FALSE,FALSE,1961,104604.021685021
"112",1,2,"Michelle","Susarla",FALSE,FALSE,1945,39402.3461521501
"113",0,3,"Cory","Neal",FALSE,FALSE,2002,27015.301726343
"114",1,4,"Natalie","Salgado Castaneda",FALSE,FALSE,1948,50931.7951707166
"115",1,2,"Taryn","Fong",FALSE,FALSE,1992,36700.5689901464
"116",1,4,"Diana","Mehas",FALSE,FALSE,1993,30342.4101398964
"117",0,5,"Jesse","Sandusky",FALSE,FALSE,1929,4746.32053645942
"118",0,1,"Zeth","Chafin",FALSE,FALSE,1927,3141.66936609538
"119",1,6,"Saamyya","al-Amer",FALSE,FALSE,1995,30845.5988182124
"120",1,6,"Rasheeda","el-Nagi",FALSE,FALSE,1921,1380.12853658604
"121",1,2,"Rebecca","Sarwana",FALSE,FALSE,1959,87972.3061468915
"122",0,3,"Fredrick","Cheatham",FALSE,FALSE,1947,40454.4342579399
"123",0,1,"Damian","Lehi",FALSE,FALSE,1970,90771.2892977256
"124",1,2,"Danielle","Shaw",FALSE,FALSE,1934,11647.8362442164
"125",1,4,"Merranda","Ulloa",FALSE,FALSE,1960,96063.6294261405
"126",0,3,"Earl","Jahner",FALSE,FALSE,1978,73881.7948105632
"127",0,3,"Emanuel","Banks",FALSE,FALSE,2004,25232.4095983147
"128",1,6,"Naadiya","el-Shahid",FALSE,FALSE,1991,39098.8202167039
"129",0,1,"Evan","Gardner",FALSE,FALSE,1932,6756.61539402846
"130",1,2,"Gabriella","Xiong",FALSE,FALSE,1985,62533.6034750021
"131",0,3,"Isaiah","Canada",FALSE,FALSE,2000,28868.4997634013
"132",1,4,"Yaneli","Perez",FALSE,FALSE,1954,80832.0371091545
"133",0,3,"Jude","Cloud",FALSE,FALSE,1938,14696.9257640857
"134",1,6,"Musheera","al-Shareef",FALSE,FALSE,1944,39667.1558083933
"135",0,1,"Wyatt","Fields",FALSE,FALSE,1993,26109.3064485072
"136",0,3,"Mikael","Hamm",FALSE,FALSE,1978,73114.8061098598
"137",0,5,"Dominic","Kennedy",FALSE,FALSE,1934,9288.856852092
"138",0,5,"Colin","Taylor",FALSE,FALSE,1943,25193.8092501278
"139",1,6,"Nu'ma","el-Sarwar",FALSE,FALSE,1962,100961.50182994
"140",1,6,"Rafeeqa","al-Hai",FALSE,FALSE,1990,44488.8370661642
"141",0,3,"Cejay","Roller",FALSE,FALSE,1968,102179.298298901
"142",1,4,"Valina","Naves",FALSE,FALSE,2002,32915.4687863516
"143",0,5,"Wesley","Young",FALSE,FALSE,1963,89426.219960319
"144",0,5,"Justin","Cross",FALSE,FALSE,1962,82199.4295049808
"145",0,1,"Sheldon","Charlie",FALSE,FALSE,1947,38900.3892332115
"146",1,6,"Tawfeeqa","el-Samad",FALSE,FALSE,1934,11697.562997447
"147",1,4,"Michelle","Martinez",FALSE,FALSE,2001,32829.7905151476
"148",0,3,"Isaiah","Hubbard",FALSE,FALSE,1934,9802.01507938204
"149",0,1,"Phillip","Tsosie",FALSE,FALSE,1978,73649.0493850587
"150",1,6,"Mahmooda","el-Saeed",FALSE,FALSE,1965,104222.887133858
"151",1,2,"Sarah","Xiong",FALSE,FALSE,1951,58630.8024555551
"152",1,6,"Rasheeda","el-Mina",FALSE,FALSE,1961,99280.2880015564
"153",0,1,"Hunter","Abrams",FALSE,FALSE,1957,71179.7228467538
"154",1,4,"Reagan","Rodriguez-Pallares",FALSE,FALSE,1967,119000.225004812
"155",1,4,"Claudia","Munn",FALSE,FALSE,1936,13189.4158700004
"156",0,5,"James","Westmoreland",FALSE,FALSE,1980,71192.1468940726
"157",0,3,"Anthony","Howard",FALSE,FALSE,1937,13557.9640117982
"158",1,6,"Haala","el-Yousuf",FALSE,FALSE,1924,2380.56104119353
"159",0,1,"Karlos","Buccieri",FALSE,FALSE,1974,96240.0963616441
"160",0,1,"Alex","Acosta",FALSE,FALSE,2004,25190.4128231287
"161",1,6,"Zubaida","al-Kaber",FALSE,FALSE,1977,94328.7297636349
"162",0,1,"Joseph","Mcgowan",FALSE,FALSE,1981,67790.7842762568
"163",1,6,"Shajee'a","al-Baluch",FALSE,FALSE,1970,103988.81767522
"164",1,2,"Ariel","Namkoong",FALSE,FALSE,1937,16319.376531795
"165",0,3,"Devon","Cheeseboro",FALSE,FALSE,1973,85684.4185148467
"166",0,5,"Dakota","Huber",FALSE,FALSE,1931,5906.82023431695
"167",0,3,"Cameron","Wingo",FALSE,FALSE,1940,20151.047414512
"168",0,5,"Tanner","Stoncius",FALSE,FALSE,2003,26494.4684414497
"169",0,5,"John","Juracek",FALSE,FALSE,1994,27109.5873515606
"170",1,6,"Wafaaa","al-Siddique",FALSE,FALSE,1977,102666.368431827
"171",0,5,"Mitchell","Dohner",FALSE,FALSE,2002,25618.360688183
"172",1,4,"Elizabeth","Chavez",FALSE,FALSE,1978,92746.1638547227
"173",0,5,"Zackary","Jacobs",FALSE,FALSE,1998,29418.424563113
"174",0,3,"Joshua","Conner",FALSE,FALSE,1924,2009.29148588759
"175",0,1,"Auston","Ross",FALSE,FALSE,2004,26621.7320180873
"176",0,5,"Dustin","Naze",FALSE,FALSE,1960,84476.3002496949
"177",0,5,"Elliot","Estes",FALSE,FALSE,1949,48231.5195793779
"178",0,5,"George","Wilke",FALSE,FALSE,1937,13341.177813322
"179",0,5,"Chase","Zayka",FALSE,FALSE,1980,68153.7582081066
"180",1,2,"Amie","Miranda",FALSE,FALSE,1978,88418.9783783548
"181",1,6,"Zainab","el-Malek",FALSE,FALSE,1928,4102.72225310309
"182",1,4,"Yesica","Munoz Solano",FALSE,FALSE,1980,90343.2202981877
"183",0,1,"Matias","Yates",FALSE,FALSE,1945,33083.2366825398
"184",0,1,"Kyle","Masingale",FALSE,FALSE,1969,97868.9366495846
"185",1,6,"Rabdaa","el-Atallah",FALSE,FALSE,1986,66674.0956395134
"186",1,2,"Hye In","Jun",FALSE,FALSE,1995,33715.3135915461
"187",0,1,"Dominic","Mourn",FALSE,FALSE,1960,78259.1235613756
"188",1,4,"Naomi","Blanco",FALSE,FALSE,1951,63163.4280780944
"189",1,4,"Mayra","Olmos Jr",FALSE,FALSE,1989,54442.1337134982
"190",1,2,"Mele","Ellis",FALSE,FALSE,1979,87691.5665008087
"191",1,4,"Sandibel","Sarabia",FALSE,FALSE,1947,48231.9578053919
"192",1,6,"Rumaana","el-Syed",FALSE,FALSE,1997,32007.3623001971
"193",0,5,"Troy","Ormond",FALSE,FALSE,1984,53750.4240333368
"194",0,1,"Raymond","Dubus",FALSE,FALSE,1937,13243.4867993522
"195",1,2,"Ashley","Kamran",FALSE,FALSE,1996,31531.9133050315
"196",1,5,"Pietro","Maximoff",TRUE,TRUE,1968,50438.951686956
"197",1,2,"Krystal","Vang",FALSE,FALSE,1991,37164.5000153557
"198",1,6,"Mujaahida","al-Ghattas",FALSE,FALSE,1969,123774.252743998
"199",0,5,"Kevin","Ham",FALSE,FALSE,1997,26328.7391746437
"200",1,4,"Sharlene","Trujillo",FALSE,FALSE,1997,29611.7345996859
"201",1,6,"Naafoora","el-Salaam",FALSE,FALSE,1982,79742.0641497865
"202",0,5,"Chadwick","Lakos",FALSE,FALSE,1949,43312.0699591192
"203",1,2,"Kashia","Chum",FALSE,FALSE,1989,45934.8174398115
"204",0,1,"Carl","Pont",FALSE,FALSE,1987,41998.6697532161
"205",1,2,"Angel","Yamamoto",FALSE,FALSE,1967,116964.703286568
"206",0,5,"Blaise","Smidt",FALSE,FALSE,1990,37197.2105992388
"207",0,5,"Travis","Welder",FALSE,FALSE,1998,27529.6709032894
"208",0,1,"Ryan","Gates",FALSE,FALSE,1960,90691.3520580696
"209",0,5,"Clayton","Scruby",FALSE,FALSE,1930,5082.34382086731
"210",1,2,"Lyly","Yee",FALSE,FALSE,1923,2053.65056453154
"211",0,5,"Tyler","Decker",FALSE,FALSE,1943,24248.0186972687
"212",1,2,"Nhi","Kalilikane",FALSE,FALSE,1984,67832.4416493908
"213",0,3,"Samson","Davis",FALSE,FALSE,2000,28203.1261293867
"214",0,5,"Daniel","Mcdonough",FALSE,FALSE,1990,34847.5642307397
"215",0,3,"Alhagie","Arline",FALSE,FALSE,1999,26500.6741957798
"216",0,3,"Jeremiah","White",FALSE,FALSE,1932,6411.41835385424
"217",0,1,"Michael","Ridley",FALSE,FALSE,1990,35228.9209548703
"218",1,2,"Jane","Smith",FALSE,FALSE,1942,28974.8265569341
"219",0,3,"Dominique","Alene",FALSE,FALSE,1972,86699.6465697193
"220",0,5,"Natasha","Romanova",TRUE,TRUE,1977,47652.860363014
"221",0,5,"Austin","Howland",FALSE,FALSE,1933,8502.12453152525
"222",1,6,"Rasheeda","al-Khatib",FALSE,FALSE,1954,79143.7716627779
"223",0,3,"Javan","Hurst",FALSE,FALSE,1956,75122.6276315993
"224",0,1,"Robert","Larkin",FALSE,FALSE,1983,57202.8286645272
"225",1,4,"Akasha","Soto",FALSE,FALSE,1989,45486.5493323243
"226",0,1,"Miguel","Crawleigh",FALSE,FALSE,1987,43453.316938087
"227",1,6,"Rihaab","al-Ally",FALSE,FALSE,1955,81181.0801710281
"228",0,3,"Mark","Odom",FALSE,FALSE,1958,78521.7440216953
"229",0,5,"Jeremy","Legrand",FALSE,FALSE,1942,23236.4256292729
"230",0,3,"Anwar","Mason",FALSE,FALSE,1926,2711.2193069236
"231",1,2,"Marissa","Le",FALSE,FALSE,2001,32479.598448588
"232",1,2,"Huong","Nguyen",FALSE,FALSE,1961,102562.50265875
"233",1,4,"Martha","Perez",FALSE,FALSE,1928,4632.6943894681
"234",1,2,"Jazmine","Ortega",FALSE,FALSE,2002,35435.3226852153
"235",1,6,"Zumruda","al-Miah",FALSE,FALSE,1983,69629.2283632633
"236",1,2,"Tera","Trinh",FALSE,FALSE,1926,3341.05496311912
"237",0,3,"William","Williams",FALSE,FALSE,1928,3942.74004998733
"238",0,5,"Colton","Aaberg",FALSE,FALSE,1972,82480.0857195915
"239",1,4,"Alyssa","Rubio",FALSE,FALSE,2001,31732.3504387438
"240",1,6,"Hanaaa","al-Rehman",FALSE,FALSE,1989,46384.3950866663
"241",0,3,"Jozef","Jackson",FALSE,FALSE,1998,25341.361843836
"242",1,4,"Angelica","Schweiger",FALSE,FALSE,1956,97690.1926923288
"243",1,6,"Yaasmeen","al-Rahimi",FALSE,FALSE,1977,96475.4885942129
"244",0,5,"Jeremy","Navratil",FALSE,FALSE,1998,26542.5258104115
"245",1,2,"Charlene","Revello Nguyen",FALSE,FALSE,1976,97215.387229998
"246",1,2,"Lynn","Tran",FALSE,FALSE,1967,105372.886673756
"247",0,5,"Daniel","Brunner",FALSE,FALSE,1945,31836.6720693031
"248",0,1,"Osue","White Bear",FALSE,FALSE,1955,64419.0666479652
"249",1,6,"Muhjar","al-Zahra",FALSE,FALSE,1992,38613.1695877087
"250",1,6,"Azza","el-Asad",FALSE,FALSE,1952,69214.4252618796
"251",0,5,"Kyle","Luna",FALSE,FALSE,1937,15111.4577044046
"252",0,1,"Dominic","Meltzer",FALSE,FALSE,1922,1464.43615412234
"253",0,1,"Tony","Sky",FALSE,FALSE,1922,1343.23946833298
"254",1,6,"Saajida","al-Abed",FALSE,FALSE,1970,110073.604758116
"255",1,6,"Shafee'a","el-Ammar",FALSE,FALSE,1939,20749.2767363797
"256",1,4,"Yariczel","Padilla",FALSE,FALSE,1947,51743.0827255722
"257",1,2,"Thi Mai","Kodama",FALSE,FALSE,1930,6434.38388044066
"258",0,5,"Michael","Nikkel",FALSE,FALSE,2005,27357.3168438733
"259",0,5,"Kalob","Carley",FALSE,FALSE,1968,98949.0392947835
"260",1,2,"Hailey","Bliss",FALSE,FALSE,1930,6607.77708358797
"261",0,5,"John","Vanderheyden",FALSE,FALSE,1963,90619.5591673325
"262",0,1,"Michel","Sky",FALSE,FALSE,2001,25610.6459545326
"263",1,4,"Gabriela","Rodriguez",FALSE,FALSE,1987,60156.6692751351
"264",0,5,"Richard","Ellenwood",FALSE,FALSE,1998,27179.9190876074
"265",0,5,"Jacob","Chrnelich",FALSE,FALSE,1970,85708.7368403413
"266",1,6,"Hilmiyya","el-Saade",FALSE,FALSE,1996,34200.9967997547
"267",0,1,"Kameron","Hale",FALSE,FALSE,2005,26651.3692547664
"268",1,2,"Gabrielle","Vang",FALSE,FALSE,1984,73256.5617117412
"269",0,3,"David","Prince",FALSE,FALSE,1922,1351.99232023278
"270",1,6,"Haibaa","el-Ahmad",FALSE,FALSE,1955,77928.1886642428
"271",1,4,"Vanessa","San Miguel-Chaidez",FALSE,FALSE,1969,108259.324506365
"272",1,6,"Waseema","el-Semaan",FALSE,FALSE,1928,4762.58058192506
"273",1,2,"Myhue","Kim",FALSE,FALSE,1949,56435.528764055
"274",0,3,"Lamar","Thornton",FALSE,FALSE,1932,6772.60687236862
"275",1,6,"Zuhra","el-Abdelnour",FALSE,FALSE,1930,6245.51198889689
"276",1,4,"Sydney","Villarreal",FALSE,FALSE,1920,1161.64632835332
"277",1,2,"Jacklyne","Ng",FALSE,FALSE,1937,16914.0711049832
"278",0,3,"Shakari","Gayles",FALSE,FALSE,1938,15954.3436503033
"279",0,5,"Joshua","Ammons",FALSE,FALSE,1944,31432.2843679007
"280",0,3,"Quentin","Bennett",FALSE,FALSE,1920,950.047608199728
"281",0,3,"Tyler","Jordan-Smith",FALSE,FALSE,1998,26497.0076053847
"282",1,4,"Roberta","Arreolaperez",FALSE,FALSE,1986,70792.4742364338
"283",1,6,"Zaitoona","el-Yasin",FALSE,FALSE,1931,7396.20004799605
"284",1,4,"Gabriella","Duran",FALSE,FALSE,1993,32719.8961534098
"285",0,5,"Stevin","Virion",FALSE,FALSE,1973,87731.9347655376
"286",0,1,"Nathan","Fitts",FALSE,FALSE,1968,94435.6689993183
"287",0,5,"Wesly","Hogfeldt",FALSE,FALSE,1963,92188.5209933684
"288",1,4,"Jaiden","Ruiz",FALSE,FALSE,1950,66885.1536662768
"289",1,2,"Sara","Heinselman",FALSE,FALSE,1949,55233.848023621
"290",1,2,"Chiahci","Temby",FALSE,FALSE,1992,34365.7545780361
"291",1,2,"Tenzin","Moua",FALSE,FALSE,1934,11172.9245628383
"292",0,1,"Seth","Villanueva",FALSE,FALSE,2002,27313.6297556986
"293",1,4,"Keeana","Gutierrez",FALSE,FALSE,1963,115021.201031193
"294",1,4,"Yareny","Ramirez",FALSE,FALSE,1936,15374.8741804033
"295",0,5,"Deston","Hyde",FALSE,FALSE,1997,25671.3931332447
"296",0,3,"Jordan","Morrison-Cook",FALSE,FALSE,1977,82393.6801514016
"297",1,4,"Jennehii","Lopez",FALSE,FALSE,1985,66267.2462207889
"298",0,5,"John","Lonardo",FALSE,FALSE,1946,35083.0409920061
"299",1,2,"Jennifer","Nguyen",FALSE,FALSE,1987,58408.425060377
"300",1,2,"Karyn","Hover",FALSE,FALSE,1962,101843.001526322
"301",1,2,"Rosemary","Patel",FALSE,FALSE,1994,33425.0137855693
"302",0,1,"Rocky","Nastacio",FALSE,FALSE,1987,43926.8600493749
"303",0,1,"Aciano","Heredia",FALSE,FALSE,1976,83910.6770088753
"304",0,1,"David","Bitsie",FALSE,FALSE,1934,8930.34952815857
"305",1,2,"Neeme","Smith",FALSE,FALSE,1968,110747.451808174
"306",1,6,"Tareefa","el-Baddour",FALSE,FALSE,1948,54819.1165726818
"307",1,4,"Amber","Rivera",FALSE,FALSE,1985,62631.5557960842
"308",0,5,"Ronald","Keefer",FALSE,FALSE,1997,26167.42563365
"309",0,1,"Draven","Hart",FALSE,FALSE,1985,52779.3291603381
"310",0,3,"Tobias","Redwine",FALSE,FALSE,1925,2171.71964249446
"311",0,5,"Gage","Smith",FALSE,FALSE,1993,26214.5229628998
"312",1,4,"Amada","Barnes",FALSE,FALSE,1926,3090.07897626426
"313",1,6,"Nawaal","el-Salam",FALSE,FALSE,1951,66378.6732111474
"314",1,2,"Kaili","Lindgren",FALSE,FALSE,1996,32438.000208528
"315",1,4,"Serenity","Baca",FALSE,FALSE,1999,33950.1194466609
"316",1,6,"Ilhaam","al-Moradi",FALSE,FALSE,1967,110681.732709905
"317",1,4,"Alyson","Rosa",FALSE,FALSE,2003,32735.4964618711
"318",1,4,"Mikayla","Estrada",FALSE,FALSE,1960,94637.6188334772
"319",1,2,"Rachel","Yan",FALSE,FALSE,1976,100145.27752895
"320",1,2,"Rachel","Vang",FALSE,FALSE,2001,33524.8364545862
"321",1,2,"Isabella","Ro",FALSE,FALSE,1992,34549.3877738258
"322",1,6,"Maleeka","el-Bashara",FALSE,FALSE,1956,81994.4085079979
"323",1,6,"Waliyya","al-Mahfouz",FALSE,FALSE,1957,93699.6442790961
"324",0,1,"Anfernee","Gray",FALSE,FALSE,1975,94171.0995322649
"325",0,5,"Jacob","Samuels",FALSE,FALSE,1946,35795.1749635953
"326",1,4,"Brandi","Torres",FALSE,FALSE,1945,40364.7265980439
"327",1,2,"Aram","Christy",FALSE,FALSE,1950,58258.537137384
"328",0,1,"Adam","Klocker",FALSE,FALSE,1965,95690.3336860214
"329",1,6,"Wajeeha","al-Salah",FALSE,FALSE,1975,109229.881264689
"330",0,3,"Blake","Ailes",FALSE,FALSE,2003,27120.5102276947
"331",0,5,"Dylan","Solove",FALSE,FALSE,1947,36623.1683669633
"332",0,3,"Hughson","Hughes",FALSE,FALSE,1944,32489.4143685026
"333",0,1,"Taylor","Heidrich",FALSE,FALSE,1998,26277.542953652
"334",1,2,"Chanel","Veres",FALSE,FALSE,1948,57284.5519036078
"335",1,4,"Amber","Polanco",FALSE,FALSE,1938,19605.4545114755
"336",0,1,"Russell","Schantzen",FALSE,FALSE,1930,4917.03826214779
"337",0,3,"Juston","Williams",FALSE,FALSE,1967,94463.6967549983
"338",1,6,"Safaaa","el-Bilal",FALSE,FALSE,2000,32355.2943342065
"339",1,4,"Danae","Lopez",FALSE,FALSE,1936,13616.8893133556
"340",1,2,"Iman","Berg",FALSE,FALSE,1960,100533.86358902
"341",1,6,"Haakima","al-Ghani",FALSE,FALSE,1997,35535.9050112879
"342",0,1,"David","Starcer",FALSE,FALSE,1965,90195.2374151045
"343",0,1,"Regal","King",FALSE,FALSE,1961,83117.9498242742
"344",0,3,"Isaiah","Webster",FALSE,FALSE,1996,24621.5559979364
"345",1,2,"Makinzie","Choi",FALSE,FALSE,2004,30280.8473679762
"346",0,5,"Joshua","Mcgowan",FALSE,FALSE,2001,27239.6432350797
"347",1,6," Muzna","el-Mostafa",FALSE,FALSE,1925,2817.34826919711
"348",0,3,"Katrell","Squalls",FALSE,FALSE,1972,91545.7413433186
"349",0,1,"Calvin","Morquecho",FALSE,FALSE,2002,28698.9409845671
"350",0,3,"Jeffrey","Cole",FALSE,FALSE,1981,71637.7157791297
"351",0,5,"Alexander","Kuker",FALSE,FALSE,1992,28663.8422940402
"352",0,5,"Austin","Balch",FALSE,FALSE,1928,3992.2972265918
"353",1,4,"Sandra","Carrillo",FALSE,FALSE,1964,109171.976679548
"354",0,3,"Fredric","Holmes",FALSE,FALSE,1960,77034.7425014184
